event_id,item_id,sidx,loss
1,1,-3,30000
1,1,-1,0
1,1,1,0
1,1,2,3000
1,1,3,6000
1,1,4,9000
1,1,5,12000
1,1,6,15000
1,1,7,18000
1,1,8,27000
1,2,-3,30000
1,2,-1,0
1,2,1,0
1,2,2,3000
1,2,3,6000
1,2,4,9000
1,2,5,12000
1,2,6,15000
1,2,7,18000
1,2,8,27000
1,3,-3,30000
1,3,-1,0
1,3,1,0
1,3,2,3000
1,3,3,6000
1,3,4,9000
1,3,5,12000
1,3,6,15000
1,3,7,18000
1,3,8,27000
1,4,-3,30000
1,4,-1,0
1,4,1,0
1,4,2,3000
1,4,3,6000
1,4,4,9000
1,4,5,12000
1,4,6,15000
1,4,7,18000
1,4,8,27000
1,5,-3,30000
1,5,-1,0
1,5,1,0
1,5,2,3000
1,5,3,6000
1,5,4,9000
1,5,5,12000
1,5,6,15000
1,5,7,18000
1,5,8,27000
1,6,-3,30000
1,6,-1,0
1,6,1,0
1,6,2,3000
1,6,3,6000
1,6,4,9000
1,6,5,12000
1,6,6,15000
1,6,7,18000
1,6,8,27000
1,7,-3,30000
1,7,-1,0
1,7,1,0
1,7,2,3000
1,7,3,6000
1,7,4,9000
1,7,5,12000
1,7,6,15000
1,7,7,18000
1,7,8,27000
1,8,-3,30000
1,8,-1,0
1,8,1,0
1,8,2,3000
1,8,3,6000
1,8,4,9000
1,8,5,12000
1,8,6,15000
1,8,7,18000
1,8,8,27000
1,9,-3,30000
1,9,-1,0
1,9,1,0
1,9,2,3000
1,9,3,6000
1,9,4,9000
1,9,5,12000
1,9,6,15000
1,9,7,18000
1,9,8,27000
1,10,-3,30000
1,10,-1,0
1,10,1,0
1,10,2,3000
1,10,3,6000
1,10,4,9000
1,10,5,12000
1,10,6,15000
1,10,7,18000
1,10,8,27000
1,11,-3,30000
1,11,-1,0
1,11,1,0
1,11,2,3000
1,11,3,6000
1,11,4,9000
1,11,5,12000
1,11,6,15000
1,11,7,18000
1,11,8,27000
1,12,-3,30000
1,12,-1,0
1,12,1,0
1,12,2,3000
1,12,3,6000
1,12,4,9000
1,12,5,12000
1,12,6,15000
1,12,7,18000
1,12,8,27000
1,13,-3,30000
1,13,-1,0
1,13,1,0
1,13,2,3000
1,13,3,6000
1,13,4,9000
1,13,5,12000
1,13,6,15000
1,13,7,18000
1,13,8,27000
1,14,-3,30000
1,14,-1,0
1,14,1,0
1,14,2,3000
1,14,3,6000
1,14,4,9000
1,14,5,12000
1,14,6,15000
1,14,7,18000
1,14,8,27000
1,15,-3,30000
1,15,-1,0
1,15,1,0
1,15,2,3000
1,15,3,6000
1,15,4,9000
1,15,5,12000
1,15,6,15000
1,15,7,18000
1,15,8,27000
1,16,-3,30000
1,16,-1,0
1,16,1,0
1,16,2,3000
1,16,3,6000
1,16,4,9000
1,16,5,12000
1,16,6,15000
1,16,7,18000
1,16,8,27000
1,17,-3,30000
1,17,-1,0
1,17,1,0
1,17,2,3000
1,17,3,6000
1,17,4,9000
1,17,5,12000
1,17,6,15000
1,17,7,18000
1,17,8,27000
1,18,-3,30000
1,18,-1,0
1,18,1,0
1,18,2,3000
1,18,3,6000
1,18,4,9000
1,18,5,12000
1,18,6,15000
1,18,7,18000
1,18,8,27000
1,19,-3,30000
1,19,-1,0
1,19,1,0
1,19,2,3000
1,19,3,6000
1,19,4,9000
1,19,5,12000
1,19,6,15000
1,19,7,18000
1,19,8,27000
1,20,-3,30000
1,20,-1,0
1,20,1,0
1,20,2,3000
1,20,3,6000
1,20,4,9000
1,20,5,12000
1,20,6,15000
1,20,7,18000
1,20,8,27000
1,21,-3,30000
1,21,-1,0
1,21,1,0
1,21,2,3000
1,21,3,6000
1,21,4,9000
1,21,5,12000
1,21,6,15000
1,21,7,18000
1,21,8,27000
1,22,-3,30000
1,22,-1,0
1,22,1,0
1,22,2,3000
1,22,3,6000
1,22,4,9000
1,22,5,12000
1,22,6,15000
1,22,7,18000
1,22,8,27000
1,23,-3,30000
1,23,-1,0
1,23,1,0
1,23,2,3000
1,23,3,6000
1,23,4,9000
1,23,5,12000
1,23,6,15000
1,23,7,18000
1,23,8,27000
1,24,-3,30000
1,24,-1,0
1,24,1,0
1,24,2,3000
1,24,3,6000
1,24,4,9000
1,24,5,12000
1,24,6,15000
1,24,7,18000
1,24,8,27000
1,25,-3,30000
1,25,-1,0
1,25,1,0
1,25,2,3000
1,25,3,6000
1,25,4,9000
1,25,5,12000
1,25,6,15000
1,25,7,18000
1,25,8,27000
1,26,-3,30000
1,26,-1,0
1,26,1,0
1,26,2,3000
1,26,3,6000
1,26,4,9000
1,26,5,12000
1,26,6,15000
1,26,7,18000
1,26,8,27000
1,27,-3,30000
1,27,-1,0
1,27,1,0
1,27,2,3000
1,27,3,6000
1,27,4,9000
1,27,5,12000
1,27,6,15000
1,27,7,18000
1,27,8,27000
1,28,-3,30000
1,28,-1,0
1,28,1,0
1,28,2,3000
1,28,3,6000
1,28,4,9000
1,28,5,12000
1,28,6,15000
1,28,7,18000
1,28,8,27000
1,29,-3,30000
1,29,-1,0
1,29,1,0
1,29,2,3000
1,29,3,6000
1,29,4,9000
1,29,5,12000
1,29,6,15000
1,29,7,18000
1,29,8,27000
1,30,-3,30000
1,30,-1,0
1,30,1,0
1,30,2,3000
1,30,3,6000
1,30,4,9000
1,30,5,12000
1,30,6,15000
1,30,7,18000
1,30,8,27000
